timestamp,device_id,pressure_bar,pressure_status,flow_rate_L_min,total_volume_L,tds_ppm,tds_status,ph,ph_status,temperature_C,wifi_status,signal_strength_dBm,sensor_status,alert
2025-01-10 03:15:00,ESP32_WATER_01,3.09,Normal,1.55,532.31,344,Moderate,6.56,Neutral,25.74,Connected,-49,OK,None
2025-01-10 03:30:00,ESP32_WATER_01,2.99,Normal,2.24,532.88,248,Good,6.6,Neutral,22.5,Connected,-76,OK,None
2025-01-10 03:45:00,ESP32_WATER_01,3.48,Normal,0.99,533.12,244,Good,7.44,Neutral,20.71,Connected,-62,OK,None
2025-01-10 04:00:00,ESP32_WATER_01,4.01,Normal,3.05,533.89,169,Good,7.48,Neutral,23.88,Connected,-50,OK,None
2025-01-10 04:15:00,ESP32_WATER_01,2.79,Normal,1.67,534.3,374,Moderate,7.62,Neutral,21.01,Connected,-83,OK,None
2025-01-10 04:30:00,ESP32_WATER_01,2.8,Normal,3.11,535.08,310,Moderate,7.74,Neutral,22.7,Connected,-49,OK,None
2025-01-10 04:45:00,ESP32_WATER_01,3.42,Normal,1.98,535.57,393,Moderate,6.99,Neutral,25.39,Connected,-59,OK,None
2025-01-10 05:00:00,ESP32_WATER_01,3.27,Normal,1.71,536.0,340,Moderate,7.59,Neutral,22.39,Connected,-62,OK,None
2025-01-10 05:15:00,ESP32_WATER_01,3.74,Normal,1.0,536.25,329,Moderate,7.58,Neutral,28.86,Connected,-70,OK,None
2025-01-10 05:30:00,ESP32_WATER_01,3.23,Normal,2.05,536.77,385,Moderate,7.81,Neutral,21.86,Connected,-54,OK,None
2025-01-10 05:45:00,ESP32_WATER_01,2.86,Normal,2.26,537.33,312,Moderate,7.84,Neutral,23.19,Connected,-70,OK,None
2025-01-10 06:00:00,ESP32_WATER_01,3.24,Normal,2.62,537.98,293,Good,7.04,Neutral,27.55,Connected,-77,OK,None
2025-01-10 06:15:00,ESP32_WATER_01,3.44,Normal,2.44,538.59,319,Moderate,7.17,Neutral,27.07,Connected,-70,OK,None
2025-01-10 06:30:00,ESP32_WATER_01,1.66,Low,0.6,538.74,387,Moderate,7.28,Neutral,26.55,Connected,-70,OK,Pressure Alert
2025-01-10 06:45:00,ESP32_WATER_01,3.2,Normal,3.99,539.74,244,Good,6.87,Neutral,23.09,Connected,-82,OK,None
2025-01-10 07:00:00,ESP32_WATER_01,3.43,Normal,2.69,540.41,393,Moderate,7.64,Neutral,26.75,Connected,-75,OK,None
2025-01-10 07:15:00,ESP32_WATER_01,3.47,Normal,2.1,540.94,812,Poor,7.12,Neutral,27.38,Connected,-62,OK,High TDS
2025-01-10 07:30:00,ESP32_WATER_01,6.4,High,2.6,541.59,289,Good,7.67,Neutral,26.33,Connected,-55,OK,Pressure Alert
2025-01-10 07:45:00,ESP32_WATER_01,3.26,Normal,2.96,542.32,334,Moderate,7.81,Neutral,24.9,Connected,-62,OK,None
2025-01-10 08:00:00,ESP32_WATER_01,2.93,Normal,6.75,544.01,414,Moderate,7.09,Neutral,26.73,Connected,-62,OK,None
2025-01-10 08:15:00,ESP32_WATER_01,3.06,Normal,1.27,544.33,413,Moderate,6.5,Neutral,24.77,Connected,-62,OK,None
2025-01-10 08:30:00,ESP32_WATER_01,3.48,Normal,1.3,544.65,351,Moderate,7.19,Neutral,26.21,Connected,-50,OK,None
2025-01-10 08:45:00,ESP32_WATER_01,2.67,Normal,0.77,544.85,370,Moderate,7.73,Neutral,25.22,Connected,-54,OK,None
2025-01-10 09:00:00,ESP32_WATER_01,3.15,Normal,0.28,544.92,323,Moderate,7.73,Neutral,20.47,Connected,-71,OK,None
2025-01-10 09:15:00,ESP32_WATER_01,2.84,Normal,2.74,545.6,273,Good,7.16,Neutral,23.25,Connected,-64,OK,None
2025-01-10 09:30:00,ESP32_WATER_01,3.01,Normal,6.93,547.33,355,Moderate,7.25,Neutral,31.24,Connected,-52,OK,None
2025-01-10 09:45:00,ESP32_WATER_01,3.51,Normal,1.61,547.74,284,Good,7.14,Neutral,19.19,Connected,-47,OK,None
2025-01-10 10:00:00,ESP32_WATER_01,3.08,Normal,4.58,548.88,237,Good,6.96,Neutral,29.66,Connected,-74,OK,None
2025-01-10 10:15:00,ESP32_WATER_01,3.02,Normal,1.63,549.29,286,Good,6.51,Neutral,26.88,Connected,-69,OK,None
2025-01-10 10:30:00,ESP32_WATER_01,2.46,Normal,4.44,550.4,188,Good,7.41,Neutral,25.1,Connected,-84,OK,None
2025-01-10 10:45:00,ESP32_WATER_01,3.3,Normal,2.58,551.04,220,Good,7.01,Neutral,19.96,Connected,-47,OK,None
2025-01-10 11:00:00,ESP32_WATER_01,3.26,Normal,2.07,551.56,482,Moderate,7.29,Neutral,25.0,Connected,-80,OK,None
2025-01-10 11:15:00,ESP32_WATER_01,3.87,Normal,1.28,551.88,410,Moderate,7.47,Neutral,22.76,Connected,-55,OK,None
2025-01-10 11:30:00,ESP32_WATER_01,2.88,Normal,2.15,552.42,300,Moderate,7.56,Neutral,28.57,Connected,-61,OK,None
2025-01-10 11:45:00,ESP32_WATER_01,3.09,Normal,3.67,553.34,361,Moderate,6.92,Neutral,23.0,Connected,-58,OK,None
2025-01-10 12:00:00,ESP32_WATER_01,3.1,Normal,1.15,553.62,243,Good,6.81,Neutral,24.17,Connected,-60,OK,None
2025-01-10 12:15:00,ESP32_WATER_01,3.63,Normal,1.9,554.1,372,Moderate,7.44,Neutral,25.74,Connected,-82,OK,None
2025-01-10 12:30:00,ESP32_WATER_01,2.96,Normal,2.35,554.69,340,Moderate,7.46,Neutral,23.07,Connected,-57,OK,None
2025-01-10 12:45:00,ESP32_WATER_01,3.11,Normal,3.58,555.58,263,Good,6.97,Neutral,27.88,Connected,-71,OK,None
2025-01-10 13:00:00,ESP32_WATER_01,3.24,Normal,2.19,556.13,294,Good,7.6,Neutral,24.11,Connected,-52,OK,None
2025-01-10 13:15:00,ESP32_WATER_01,3.07,Normal,1.64,556.54,288,Good,7.18,Neutral,19.36,Connected,-53,OK,None
2025-01-10 13:30:00,ESP32_WATER_01,2.82,Normal,2.47,557.16,388,Moderate,6.9,Neutral,25.45,Connected,-70,OK,None
2025-01-10 13:45:00,ESP32_WATER_01,3.08,Normal,4.37,558.25,313,Moderate,6.81,Neutral,27.42,Connected,-46,OK,None
2025-01-10 14:00:00,ESP32_WATER_01,3.43,Normal,2.79,558.95,193,Good,7.4,Neutral,29.31,Connected,-47,OK,None
2025-01-10 14:15:00,ESP32_WATER_01,2.59,Normal,1.94,559.43,284,Good,7.3,Neutral,26.66,Connected,-81,OK,None
2025-01-10 14:30:00,ESP32_WATER_01,3.05,Normal,2.12,559.96,257,Good,7.35,Neutral,28.46,Connected,-52,OK,None
2025-01-10 14:45:00,ESP32_WATER_01,2.72,Normal,0.82,560.17,201,Good,6.76,Neutral,26.47,Disconnected,-64,Fault,None
2025-01-10 15:00:00,ESP32_WATER_01,3.48,Normal,3.38,561.01,259,Good,6.31,Acidic,22.12,Connected,-49,OK,pH Out of Range
2025-01-10 15:15:00,ESP32_WATER_01,2.39,Normal,0.61,561.16,147,Good,7.44,Neutral,22.66,Connected,-76,OK,None
2025-01-10 15:30:00,ESP32_WATER_01,2.78,Normal,1.44,561.52,245,Good,7.68,Neutral,18.1,Connected,-55,OK,None
2025-01-10 15:45:00,ESP32_WATER_01,3.15,Normal,1.77,561.97,335,Moderate,6.55,Neutral,24.35,Connected,-72,OK,None
2025-01-10 16:00:00,ESP32_WATER_01,3.63,Normal,1.43,562.33,356,Moderate,7.03,Neutral,26.96,Connected,-52,OK,None
2025-01-10 16:15:00,ESP32_WATER_01,2.97,Normal,0.85,562.54,360,Moderate,8.26,Neutral,20.27,Connected,-67,OK,None
2025-01-10 16:30:00,ESP32_WATER_01,2.78,Normal,1.17,562.83,396,Moderate,7.43,Neutral,28.88,Connected,-49,OK,None
2025-01-10 16:45:00,ESP32_WATER_01,3.75,Normal,0.58,562.97,415,Moderate,7.72,Neutral,24.69,Connected,-65,OK,None
2025-01-10 17:00:00,ESP32_WATER_01,2.42,Normal,5.55,564.36,238,Good,7.85,Neutral,22.31,Connected,-49,OK,None
2025-01-10 17:15:00,ESP32_WATER_01,2.12,Normal,1.31,564.69,209,Good,7.01,Neutral,20.25,Connected,-62,OK,None
2025-01-10 17:30:00,ESP32_WATER_01,3.18,Normal,1.21,564.99,323,Moderate,8.14,Neutral,29.98,Connected,-54,OK,None
2025-01-10 17:45:00,ESP32_WATER_01,2.8,Normal,6.91,566.72,363,Moderate,6.5,Neutral,28.55,Connected,-56,OK,None
2025-01-10 18:00:00,ESP32_WATER_01,2.59,Normal,0.44,566.83,253,Good,7.4,Neutral,23.79,Connected,-49,OK,None
2025-01-10 18:15:00,ESP32_WATER_01,5.91,High,3.02,567.58,341,Moderate,7.34,Neutral,27.79,Connected,-48,OK,Pressure Alert
2025-01-10 18:30:00,ESP32_WATER_01,3.1,Normal,2.08,568.1,465,Moderate,6.76,Neutral,24.37,Connected,-69,OK,None
2025-01-10 18:45:00,ESP32_WATER_01,2.77,Normal,0.86,568.32,213,Good,6.9,Neutral,23.19,Connected,-50,OK,None
2025-01-10 19:00:00,ESP32_WATER_01,2.49,Normal,2.2,568.87,320,Moderate,6.95,Neutral,23.04,Connected,-55,OK,None
2025-01-10 19:15:00,ESP32_WATER_01,3.35,Normal,6.15,570.4,403,Moderate,6.62,Neutral,24.3,Connected,-69,OK,None
2025-01-10 19:30:00,ESP32_WATER_01,3.26,Normal,3.0,571.15,304,Moderate,6.63,Neutral,23.8,Connected,-72,OK,None
2025-01-10 19:45:00,ESP32_WATER_01,2.96,Normal,2.73,571.84,353,Moderate,7.07,Neutral,25.18,Connected,-80,OK,None
2025-01-10 20:00:00,ESP32_WATER_01,3.74,Normal,0.67,572.0,392,Moderate,7.01,Neutral,29.83,Disconnected,-56,Fault,None
2025-01-10 20:15:00,ESP32_WATER_01,2.57,Normal,1.0,572.25,295,Good,6.94,Neutral,31.84,Connected,-67,OK,None
2025-01-10 20:30:00,ESP32_WATER_01,2.39,Normal,0.48,572.37,235,Good,7.53,Neutral,21.39,Connected,-59,OK,None
2025-01-10 20:45:00,ESP32_WATER_01,2.72,Normal,2.14,572.91,311,Moderate,6.9,Neutral,26.38,Connected,-46,OK,None
2025-01-10 21:00:00,ESP32_WATER_01,2.98,Normal,2.07,573.42,232,Good,7.31,Neutral,25.63,Connected,-49,OK,None
2025-01-10 21:15:00,ESP32_WATER_01,3.1,Normal,1.01,573.68,275,Good,7.2,Neutral,26.59,Connected,-55,OK,None
2025-01-10 21:30:00,ESP32_WATER_01,2.9,Normal,3.68,574.6,355,Moderate,7.07,Neutral,23.65,Connected,-70,OK,None
2025-01-10 21:45:00,ESP32_WATER_01,3.14,Normal,0.63,574.75,334,Moderate,6.65,Neutral,26.63,Connected,-73,OK,None
2025-01-10 22:00:00,ESP32_WATER_01,2.5,Normal,1.08,575.02,399,Moderate,7.13,Neutral,20.86,Connected,-71,OK,None
2025-01-10 22:15:00,ESP32_WATER_01,3.58,Normal,2.19,575.57,338,Moderate,6.94,Neutral,35.15,Connected,-60,OK,None
2025-01-10 22:30:00,ESP32_WATER_01,2.97,Normal,0.71,575.75,257,Good,7.58,Neutral,25.87,Connected,-57,OK,None
2025-01-10 22:45:00,ESP32_WATER_01,3.45,Normal,1.58,576.14,240,Good,7.46,Neutral,27.19,Connected,-85,OK,None
2025-01-10 23:00:00,ESP32_WATER_01,3.14,Normal,1.15,576.43,370,Moderate,6.96,Neutral,21.65,Connected,-53,OK,None
2025-01-10 23:15:00,ESP32_WATER_01,3.18,Normal,2.43,577.04,339,Moderate,6.84,Neutral,22.91,Connected,-52,OK,None
2025-01-10 23:30:00,ESP32_WATER_01,3.23,Normal,0.57,577.18,304,Moderate,6.84,Neutral,20.59,Connected,-52,OK,None
2025-01-10 23:45:00,ESP32_WATER_01,3.18,Normal,0.23,577.24,347,Moderate,7.1,Neutral,29.37,Disconnected,-52,Fault,None
2025-01-11 00:00:00,ESP32_WATER_01,3.26,Normal,0.68,577.41,263,Good,7.62,Neutral,21.67,Connected,-65,OK,None
2025-01-11 00:15:00,ESP32_WATER_01,3.53,Normal,3.72,578.34,124,Good,7.67,Neutral,24.43,Connected,-79,OK,None
2025-01-11 00:30:00,ESP32_WATER_01,3.08,Normal,3.54,579.22,403,Moderate,6.13,Acidic,24.57,Connected,-85,OK,pH Out of Range
2025-01-11 00:45:00,ESP32_WATER_01,3.28,Normal,0.9,579.45,371,Moderate,7.81,Neutral,26.42,Connected,-85,OK,None
2025-01-11 01:00:00,ESP32_WATER_01,2.96,Normal,1.9,579.92,313,Moderate,7.15,Neutral,21.12,Connected,-68,OK,None
2025-01-11 01:15:00,ESP32_WATER_01,3.58,Normal,2.03,580.43,248,Good,6.65,Neutral,27.58,Connected,-54,OK,None
2025-01-11 01:30:00,ESP32_WATER_01,2.73,Normal,0.54,580.57,302,Moderate,7.18,Neutral,28.73,Connected,-55,OK,None
2025-01-11 01:45:00,ESP32_WATER_01,3.72,Normal,1.18,580.86,181,Good,6.87,Neutral,23.02,Connected,-68,OK,None
2025-01-11 02:00:00,ESP32_WATER_01,2.98,Normal,1.71,581.29,329,Moderate,7.86,Neutral,24.89,Connected,-70,OK,None
2025-01-11 02:15:00,ESP32_WATER_01,2.43,Normal,0.17,581.33,165,Good,6.97,Neutral,26.88,Connected,-85,OK,None
2025-01-11 02:30:00,ESP32_WATER_01,3.05,Normal,2.18,581.87,328,Moderate,6.82,Neutral,25.77,Connected,-75,OK,None
2025-01-11 02:45:00,ESP32_WATER_01,2.73,Normal,2.84,582.58,263,Good,8.04,Neutral,22.0,Connected,-56,OK,None
2025-01-11 03:00:00,ESP32_WATER_01,3.34,Normal,2.36,583.17,308,Moderate,7.36,Neutral,27.1,Connected,-58,OK,None
2025-01-11 03:15:00,ESP32_WATER_01,2.74,Normal,3.31,584.0,228,Good,7.0,Neutral,29.54,Connected,-60,OK,None
2025-01-11 03:30:00,ESP32_WATER_01,2.82,Normal,2.74,584.69,440,Moderate,7.94,Neutral,29.53,Connected,-63,OK,None
2025-01-11 03:45:00,ESP32_WATER_01,2.24,Normal,3.66,585.6,348,Moderate,7.72,Neutral,26.73,Connected,-76,OK,None
2025-01-11 04:00:00,ESP32_WATER_01,2.82,Normal,0.25,585.66,264,Good,6.95,Neutral,27.3,Connected,-75,OK,None
2025-01-11 04:15:00,ESP32_WATER_01,2.03,Normal,1.46,586.03,305,Moderate,6.88,Neutral,23.83,Connected,-80,OK,None
2025-01-11 04:30:00,ESP32_WATER_01,2.37,Normal,0.82,586.23,448,Moderate,7.24,Neutral,22.25,Connected,-57,OK,None
2025-01-11 04:45:00,ESP32_WATER_01,3.3,Normal,0.26,586.3,244,Good,7.14,Neutral,24.79,Connected,-64,OK,None
2025-01-11 05:00:00,ESP32_WATER_01,1.66,Low,1.79,586.75,231,Good,6.92,Neutral,31.79,Connected,-72,OK,Pressure Alert
2025-01-11 05:15:00,ESP32_WATER_01,3.17,Normal,3.8,587.7,227,Good,7.19,Neutral,23.41,Connected,-80,OK,None
2025-01-11 05:30:00,ESP32_WATER_01,2.61,Normal,1.22,588.0,265,Good,7.9,Neutral,26.3,Connected,-66,OK,None
2025-01-11 05:45:00,ESP32_WATER_01,2.98,Normal,2.55,588.64,439,Moderate,7.62,Neutral,26.13,Connected,-75,OK,None
2025-01-11 06:00:00,ESP32_WATER_01,3.0,Normal,4.61,589.79,275,Good,7.36,Neutral,23.88,Connected,-84,OK,None
2025-01-11 06:15:00,ESP32_WATER_01,2.54,Normal,1.63,590.2,286,Good,7.06,Neutral,29.45,Connected,-61,OK,None
2025-01-11 06:30:00,ESP32_WATER_01,3.6,Normal,4.12,591.23,336,Moderate,7.15,Neutral,29.77,Connected,-71,OK,None
2025-01-11 06:45:00,ESP32_WATER_01,3.35,Normal,3.85,592.19,317,Moderate,7.47,Neutral,33.0,Connected,-48,OK,None
2025-01-11 07:00:00,ESP32_WATER_01,2.91,Normal,2.49,592.81,397,Moderate,7.44,Neutral,22.6,Connected,-81,OK,None
2025-01-11 07:15:00,ESP32_WATER_01,3.01,Normal,0.65,592.98,385,Moderate,7.23,Neutral,26.22,Connected,-71,OK,None
2025-01-11 07:30:00,ESP32_WATER_01,3.08,Normal,0.25,593.04,346,Moderate,7.63,Neutral,25.27,Connected,-60,OK,None
2025-01-11 07:45:00,ESP32_WATER_01,2.18,Normal,1.09,593.31,301,Moderate,6.73,Neutral,22.94,Connected,-75,OK,None
2025-01-11 08:00:00,ESP32_WATER_01,2.9,Normal,1.39,593.66,396,Moderate,7.59,Neutral,23.0,Connected,-53,OK,None
2025-01-11 08:15:00,ESP32_WATER_01,2.73,Normal,1.63,594.06,257,Good,7.45,Neutral,25.5,Connected,-49,OK,None
2025-01-11 08:30:00,ESP32_WATER_01,2.6,Normal,3.05,594.83,251,Good,6.63,Neutral,23.6,Connected,-50,OK,None
2025-01-11 08:45:00,ESP32_WATER_01,2.89,Normal,1.05,595.09,287,Good,6.94,Neutral,22.06,Connected,-48,OK,None
2025-01-11 09:00:00,ESP32_WATER_01,3.72,Normal,3.11,595.87,412,Moderate,7.8,Neutral,25.37,Connected,-75,OK,None
2025-01-11 09:15:00,ESP32_WATER_01,3.26,Normal,5.78,597.31,253,Good,7.41,Neutral,21.68,Connected,-51,OK,None
2025-01-11 09:30:00,ESP32_WATER_01,2.77,Normal,1.74,597.75,271,Good,7.15,Neutral,23.6,Connected,-77,OK,None
2025-01-11 09:45:00,ESP32_WATER_01,3.23,Normal,2.31,598.33,333,Moderate,7.33,Neutral,26.09,Connected,-75,OK,None
2025-01-11 10:00:00,ESP32_WATER_01,3.56,Normal,5.54,599.71,315,Moderate,7.2,Neutral,24.59,Connected,-53,OK,None
2025-01-11 10:15:00,ESP32_WATER_01,3.37,Normal,3.4,600.56,289,Good,7.34,Neutral,24.23,Connected,-53,OK,None
2025-01-11 10:30:00,ESP32_WATER_01,3.02,Normal,1.08,600.83,357,Moderate,7.57,Neutral,30.43,Connected,-59,OK,None
2025-01-11 10:45:00,ESP32_WATER_01,2.74,Normal,6.08,602.35,282,Good,7.92,Neutral,29.21,Connected,-68,OK,None
2025-01-11 11:00:00,ESP32_WATER_01,3.28,Normal,2.28,602.92,404,Moderate,6.81,Neutral,25.25,Connected,-75,OK,None
2025-01-11 11:15:00,ESP32_WATER_01,3.16,Normal,1.19,603.22,338,Moderate,7.67,Neutral,21.96,Connected,-56,OK,None
2025-01-11 11:30:00,ESP32_WATER_01,3.36,Normal,0.4,603.32,401,Moderate,7.05,Neutral,27.43,Disconnected,-70,Fault,None
2025-01-11 11:45:00,ESP32_WATER_01,3.25,Normal,1.06,603.59,256,Good,6.71,Neutral,32.58,Connected,-62,OK,None
2025-01-11 12:00:00,ESP32_WATER_01,3.42,Normal,2.2,604.14,308,Moderate,7.72,Neutral,29.09,Connected,-85,OK,None
2025-01-11 12:15:00,ESP32_WATER_01,2.79,Normal,0.82,604.34,168,Good,6.92,Neutral,21.1,Connected,-75,OK,None
2025-01-11 12:30:00,ESP32_WATER_01,3.53,Normal,0.94,604.58,426,Moderate,7.6,Neutral,24.41,Connected,-80,OK,None
2025-01-11 12:45:00,ESP32_WATER_01,3.08,Normal,4.76,605.77,503,Moderate,7.63,Neutral,22.8,Connected,-74,OK,None
2025-01-11 13:00:00,ESP32_WATER_01,3.83,Normal,2.3,606.35,296,Good,7.98,Neutral,22.22,Connected,-60,OK,None
2025-01-11 13:15:00,ESP32_WATER_01,2.72,Normal,0.48,606.47,349,Moderate,7.69,Neutral,28.41,Connected,-67,OK,None
2025-01-11 13:30:00,ESP32_WATER_01,3.69,Normal,3.21,607.27,329,Moderate,7.72,Neutral,28.34,Connected,-85,OK,None
2025-01-11 13:45:00,ESP32_WATER_01,3.08,Normal,0.25,607.33,216,Good,7.67,Neutral,30.33,Connected,-52,OK,None
2025-01-11 14:00:00,ESP32_WATER_01,2.74,Normal,2.2,607.88,419,Moderate,7.29,Neutral,27.04,Connected,-66,OK,None
2025-01-11 14:15:00,ESP32_WATER_01,2.81,Normal,2.0,608.38,298,Good,7.74,Neutral,24.87,Connected,-74,OK,None
2025-01-11 14:30:00,ESP32_WATER_01,2.87,Normal,8.02,610.39,156,Good,7.09,Neutral,25.56,Connected,-62,OK,None
2025-01-11 14:45:00,ESP32_WATER_01,3.17,Normal,4.0,611.39,262,Good,6.95,Neutral,22.28,Connected,-54,OK,None
2025-01-11 15:00:00,ESP32_WATER_01,3.21,Normal,1.92,611.87,208,Good,7.44,Neutral,29.11,Connected,-53,OK,None
2025-01-11 15:15:00,ESP32_WATER_01,4.99,High,3.58,612.76,329,Moderate,7.7,Neutral,22.78,Connected,-47,OK,Pressure Alert
2025-01-11 15:30:00,ESP32_WATER_01,2.99,Normal,0.28,612.83,329,Moderate,7.13,Neutral,23.77,Disconnected,-76,Fault,None
2025-01-11 15:45:00,ESP32_WATER_01,3.86,Normal,1.98,613.33,414,Moderate,7.04,Neutral,24.09,Connected,-64,OK,None
2025-01-11 16:00:00,ESP32_WATER_01,3.69,Normal,1.15,613.61,466,Moderate,6.63,Neutral,15.79,Connected,-72,OK,None
2025-01-11 16:15:00,ESP32_WATER_01,3.17,Normal,2.16,614.15,472,Moderate,6.87,Neutral,27.6,Connected,-82,OK,None
2025-01-11 16:30:00,ESP32_WATER_01,3.02,Normal,0.24,614.21,237,Good,6.92,Neutral,22.16,Connected,-57,OK,None
2025-01-11 16:45:00,ESP32_WATER_01,3.05,Normal,3.15,615.0,369,Moderate,7.69,Neutral,27.07,Connected,-80,OK,None
2025-01-11 17:00:00,ESP32_WATER_01,3.25,Normal,2.75,615.69,383,Moderate,7.04,Neutral,23.65,Connected,-46,OK,None
2025-01-11 17:15:00,ESP32_WATER_01,2.59,Normal,4.09,616.71,278,Good,7.39,Neutral,23.63,Connected,-47,OK,None
2025-01-11 17:30:00,ESP32_WATER_01,2.9,Normal,1.38,617.05,342,Moderate,6.6,Neutral,21.67,Disconnected,-61,Fault,None
2025-01-11 17:45:00,ESP32_WATER_01,2.33,Normal,3.23,617.86,351,Moderate,7.72,Neutral,29.17,Connected,-78,OK,None
2025-01-11 18:00:00,ESP32_WATER_01,3.16,Normal,6.43,619.47,281,Good,7.29,Neutral,29.83,Connected,-75,OK,None
2025-01-11 18:15:00,ESP32_WATER_01,3.26,Normal,1.56,619.86,422,Moderate,6.66,Neutral,28.0,Connected,-85,OK,None
2025-01-11 18:30:00,ESP32_WATER_01,2.81,Normal,0.56,620.0,338,Moderate,6.99,Neutral,25.8,Connected,-80,OK,None
2025-01-11 18:45:00,ESP32_WATER_01,3.63,Normal,3.09,620.77,306,Moderate,6.89,Neutral,25.41,Connected,-48,OK,None
2025-01-11 19:00:00,ESP32_WATER_01,2.51,Normal,1.45,621.13,222,Good,7.29,Neutral,28.26,Connected,-58,OK,None
2025-01-11 19:15:00,ESP32_WATER_01,2.41,Normal,0.78,621.33,412,Moderate,7.06,Neutral,24.62,Connected,-54,OK,None
2025-01-11 19:30:00,ESP32_WATER_01,3.09,Normal,0.93,621.56,325,Moderate,7.08,Neutral,28.95,Connected,-77,OK,None
2025-01-11 19:45:00,ESP32_WATER_01,3.42,Normal,0.48,621.68,326,Moderate,6.87,Neutral,22.11,Connected,-52,OK,None
2025-01-11 20:00:00,ESP32_WATER_01,3.67,Normal,0.79,621.88,252,Good,6.71,Neutral,27.94,Connected,-84,OK,None
2025-01-11 20:15:00,ESP32_WATER_01,2.82,Normal,2.6,622.53,391,Moderate,7.53,Neutral,28.86,Connected,-64,OK,None
2025-01-11 20:30:00,ESP32_WATER_01,3.43,Normal,2.67,623.2,229,Good,7.6,Neutral,21.71,Connected,-47,OK,None
2025-01-11 20:45:00,ESP32_WATER_01,2.98,Normal,1.02,623.45,143,Good,6.93,Neutral,22.48,Connected,-63,OK,None
2025-01-11 21:00:00,ESP32_WATER_01,2.93,Normal,7.75,625.39,263,Good,7.4,Neutral,24.87,Connected,-83,OK,None
2025-01-11 21:15:00,ESP32_WATER_01,3.35,Normal,2.13,625.92,347,Moderate,6.84,Neutral,26.27,Connected,-70,OK,None
2025-01-11 21:30:00,ESP32_WATER_01,3.26,Normal,2.48,626.54,347,Moderate,7.51,Neutral,23.15,Connected,-56,OK,None
2025-01-11 21:45:00,ESP32_WATER_01,4.26,Normal,2.88,627.26,331,Moderate,7.15,Neutral,25.28,Connected,-67,OK,None
2025-01-11 22:00:00,ESP32_WATER_01,3.59,Normal,1.07,627.53,306,Moderate,6.9,Neutral,18.8,Connected,-60,OK,None
2025-01-11 22:15:00,ESP32_WATER_01,3.55,Normal,3.71,628.46,332,Moderate,6.79,Neutral,27.29,Connected,-70,OK,None
2025-01-11 22:30:00,ESP32_WATER_01,2.75,Normal,0.41,628.56,548,Moderate,7.64,Neutral,27.44,Connected,-64,OK,None
2025-01-11 22:45:00,ESP32_WATER_01,3.16,Normal,0.7,628.74,339,Moderate,6.64,Neutral,29.56,Connected,-80,OK,None
2025-01-11 23:00:00,ESP32_WATER_01,3.2,Normal,1.08,629.01,286,Good,7.17,Neutral,26.72,Connected,-49,OK,None
2025-01-11 23:15:00,ESP32_WATER_01,3.1,Normal,2.32,629.59,311,Moderate,6.43,Acidic,23.89,Connected,-81,OK,pH Out of Range
2025-01-11 23:30:00,ESP32_WATER_01,2.78,Normal,0.59,629.74,303,Moderate,6.81,Neutral,21.96,Connected,-72,OK,None
2025-01-11 23:45:00,ESP32_WATER_01,2.73,Normal,0.65,629.9,325,Moderate,6.69,Neutral,22.56,Connected,-62,OK,None
2025-01-12 00:00:00,ESP32_WATER_01,2.99,Normal,5.13,631.18,247,Good,6.22,Acidic,24.73,Connected,-72,OK,pH Out of Range
2025-01-12 00:15:00,ESP32_WATER_01,3.47,Normal,4.69,632.36,383,Moderate,6.99,Neutral,22.46,Connected,-77,OK,None
2025-01-12 00:30:00,ESP32_WATER_01,3.22,Normal,0.57,632.5,343,Moderate,7.07,Neutral,22.69,Connected,-46,OK,None
2025-01-12 00:45:00,ESP32_WATER_01,2.85,Normal,0.99,632.75,256,Good,6.73,Neutral,24.89,Connected,-75,OK,None
2025-01-12 01:00:00,ESP32_WATER_01,3.31,Normal,1.88,633.22,401,Moderate,6.96,Neutral,20.17,Connected,-76,OK,None
2025-01-12 01:15:00,ESP32_WATER_01,1.86,Low,3.0,633.97,167,Good,7.11,Neutral,22.03,Connected,-55,OK,Pressure Alert
2025-01-12 01:30:00,ESP32_WATER_01,3.46,Normal,1.36,634.31,492,Moderate,6.44,Acidic,25.66,Connected,-61,OK,pH Out of Range
2025-01-12 01:45:00,ESP32_WATER_01,2.3,Normal,1.23,634.61,470,Moderate,7.21,Neutral,25.8,Connected,-66,OK,None
2025-01-12 02:00:00,ESP32_WATER_01,2.86,Normal,4.3,635.69,458,Moderate,7.44,Neutral,27.59,Disconnected,-55,Fault,None
2025-01-12 02:15:00,ESP32_WATER_01,2.55,Normal,1.08,635.96,280,Good,7.32,Neutral,25.46,Connected,-70,OK,None
2025-01-12 02:30:00,ESP32_WATER_01,2.48,Normal,1.55,636.35,339,Moderate,7.33,Neutral,25.09,Connected,-49,OK,None
2025-01-12 02:45:00,ESP32_WATER_01,3.46,Normal,2.8,637.04,270,Good,7.14,Neutral,26.91,Connected,-80,OK,None
2025-01-12 03:00:00,ESP32_WATER_01,2.81,Normal,2.88,637.77,354,Moderate,7.34,Neutral,25.57,Connected,-75,OK,None
2025-01-12 03:15:00,ESP32_WATER_01,3.14,Normal,2.67,638.43,321,Moderate,7.63,Neutral,22.08,Connected,-46,OK,None
2025-01-12 03:30:00,ESP32_WATER_01,2.98,Normal,2.56,639.07,283,Good,8.21,Neutral,22.6,Connected,-67,OK,None
